example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
75,/home/projects/bagon/shared/imagenet512/val/n02110627/ILSVRC2012_val_00041953.JPEG,-1,nan,nan,nan,nan,nan,26750
76,/home/projects/bagon/shared/imagenet512/val/n02113799/ILSVRC2012_val_00047026.JPEG,-1,nan,nan,nan,nan,nan,26818
77,/home/projects/bagon/shared/imagenet512/val/n04532670/ILSVRC2012_val_00042666.JPEG,-1,nan,nan,nan,nan,nan,26882
78,/home/projects/bagon/shared/imagenet512/val/n03075370/ILSVRC2012_val_00047032.JPEG,-1,nan,nan,nan,nan,nan,26952
79,/home/projects/bagon/shared/imagenet512/val/n07697313/ILSVRC2012_val_00048365.JPEG,-1,nan,nan,nan,nan,nan,26978
80,/home/projects/bagon/shared/imagenet512/val/n02906734/ILSVRC2012_val_00004664.JPEG,-1,nan,nan,nan,nan,nan,27019
81,/home/projects/bagon/shared/imagenet512/val/n01491361/ILSVRC2012_val_00008108.JPEG,-1,nan,nan,nan,nan,nan,27038
82,/home/projects/bagon/shared/imagenet512/val/n04069434/ILSVRC2012_val_00041859.JPEG,-1,nan,nan,nan,nan,nan,27063
83,/home/projects/bagon/shared/imagenet512/val/n04371774/ILSVRC2012_val_00037818.JPEG,-1,nan,nan,nan,nan,nan,27126
84,/home/projects/bagon/shared/imagenet512/val/n02124075/ILSVRC2012_val_00023393.JPEG,-1,nan,nan,nan,nan,nan,27138
85,/home/projects/bagon/shared/imagenet512/val/n02916936/ILSVRC2012_val_00007944.JPEG,-1,nan,nan,nan,nan,nan,27147
86,/home/projects/bagon/shared/imagenet512/val/n01739381/ILSVRC2012_val_00040048.JPEG,-1,nan,nan,nan,nan,nan,27159
87,/home/projects/bagon/shared/imagenet512/val/n03544143/ILSVRC2012_val_00003951.JPEG,-1,nan,nan,nan,nan,nan,27282
88,/home/projects/bagon/shared/imagenet512/val/n12267677/ILSVRC2012_val_00031536.JPEG,-1,nan,nan,nan,nan,nan,27318
89,/home/projects/bagon/shared/imagenet512/val/n01829413/ILSVRC2012_val_00002100.JPEG,-1,nan,nan,nan,nan,nan,27371
90,/home/projects/bagon/shared/imagenet512/val/n02086646/ILSVRC2012_val_00031547.JPEG,-1,nan,nan,nan,nan,nan,27384
91,/home/projects/bagon/shared/imagenet512/val/n04136333/ILSVRC2012_val_00042756.JPEG,-1,nan,nan,nan,nan,nan,27483
92,/home/projects/bagon/shared/imagenet512/val/n02077923/ILSVRC2012_val_00027024.JPEG,-1,nan,nan,nan,nan,nan,27517
93,/home/projects/bagon/shared/imagenet512/val/n02486261/ILSVRC2012_val_00010854.JPEG,-1,nan,nan,nan,nan,nan,27643
94,/home/projects/bagon/shared/imagenet512/val/n03706229/ILSVRC2012_val_00025436.JPEG,-1,nan,nan,nan,nan,nan,27664
95,/home/projects/bagon/shared/imagenet512/val/n04328186/ILSVRC2012_val_00013770.JPEG,-1,nan,nan,nan,nan,nan,27687
96,/home/projects/bagon/shared/imagenet512/val/n01944390/ILSVRC2012_val_00013379.JPEG,-1,nan,nan,nan,nan,nan,27689
97,/home/projects/bagon/shared/imagenet512/val/n02093991/ILSVRC2012_val_00021206.JPEG,-1,nan,nan,nan,nan,nan,27696
98,/home/projects/bagon/shared/imagenet512/val/n02095314/ILSVRC2012_val_00025983.JPEG,-1,nan,nan,nan,nan,nan,27702
99,/home/projects/bagon/shared/imagenet512/val/n01491361/ILSVRC2012_val_00032130.JPEG,-1,nan,nan,nan,nan,nan,27730
100,/home/projects/bagon/shared/imagenet512/val/n02486410/ILSVRC2012_val_00008014.JPEG,-1,nan,nan,nan,nan,nan,27760
101,/home/projects/bagon/shared/imagenet512/val/n02091032/ILSVRC2012_val_00046583.JPEG,-1,nan,nan,nan,nan,nan,27783
102,/home/projects/bagon/shared/imagenet512/val/n04355338/ILSVRC2012_val_00021790.JPEG,-1,nan,nan,nan,nan,nan,27808
103,/home/projects/bagon/shared/imagenet512/val/n02480495/ILSVRC2012_val_00035901.JPEG,-1,nan,nan,nan,nan,nan,27813
104,/home/projects/bagon/shared/imagenet512/val/n01729977/ILSVRC2012_val_00034080.JPEG,-1,nan,nan,nan,nan,nan,27836
105,/home/projects/bagon/shared/imagenet512/val/n02120079/ILSVRC2012_val_00013487.JPEG,-1,nan,nan,nan,nan,nan,27844
106,/home/projects/bagon/shared/imagenet512/val/n02977058/ILSVRC2012_val_00034150.JPEG,-1,nan,nan,nan,nan,nan,27849
107,/home/projects/bagon/shared/imagenet512/val/n02091467/ILSVRC2012_val_00037676.JPEG,-1,nan,nan,nan,nan,nan,27870
108,/home/projects/bagon/shared/imagenet512/val/n02093647/ILSVRC2012_val_00007892.JPEG,-1,nan,nan,nan,nan,nan,27965
109,/home/projects/bagon/shared/imagenet512/val/n01829413/ILSVRC2012_val_00035542.JPEG,-1,nan,nan,nan,nan,nan,27977
110,/home/projects/bagon/shared/imagenet512/val/n02093256/ILSVRC2012_val_00037333.JPEG,-1,nan,nan,nan,nan,nan,27992
111,/home/projects/bagon/shared/imagenet512/val/n01847000/ILSVRC2012_val_00019313.JPEG,-1,nan,nan,nan,nan,nan,28084
112,/home/projects/bagon/shared/imagenet512/val/n02114712/ILSVRC2012_val_00013903.JPEG,-1,nan,nan,nan,nan,nan,28132
113,/home/projects/bagon/shared/imagenet512/val/n03763968/ILSVRC2012_val_00012158.JPEG,-1,nan,nan,nan,nan,nan,28137
114,/home/projects/bagon/shared/imagenet512/val/n02117135/ILSVRC2012_val_00011000.JPEG,-1,nan,nan,nan,nan,nan,28142
115,/home/projects/bagon/shared/imagenet512/val/n01776313/ILSVRC2012_val_00027940.JPEG,-1,nan,nan,nan,nan,nan,28220
116,/home/projects/bagon/shared/imagenet512/val/n02066245/ILSVRC2012_val_00017716.JPEG,-1,nan,nan,nan,nan,nan,28264
117,/home/projects/bagon/shared/imagenet512/val/n03942813/ILSVRC2012_val_00047088.JPEG,-1,nan,nan,nan,nan,nan,28367
118,/home/projects/bagon/shared/imagenet512/val/n07615774/ILSVRC2012_val_00030790.JPEG,-1,nan,nan,nan,nan,nan,28368
119,/home/projects/bagon/shared/imagenet512/val/n02097209/ILSVRC2012_val_00037194.JPEG,-1,nan,nan,nan,nan,nan,28385
120,/home/projects/bagon/shared/imagenet512/val/n03376595/ILSVRC2012_val_00001616.JPEG,-1,nan,nan,nan,nan,nan,28394
121,/home/projects/bagon/shared/imagenet512/val/n03781244/ILSVRC2012_val_00018653.JPEG,-1,nan,nan,nan,nan,nan,28402
122,/home/projects/bagon/shared/imagenet512/val/n09835506/ILSVRC2012_val_00024079.JPEG,-1,nan,nan,nan,nan,nan,28405
123,/home/projects/bagon/shared/imagenet512/val/n02091831/ILSVRC2012_val_00009624.JPEG,-1,nan,nan,nan,nan,nan,28434
124,/home/projects/bagon/shared/imagenet512/val/n04376876/ILSVRC2012_val_00023982.JPEG,-1,nan,nan,nan,nan,nan,28484
125,/home/projects/bagon/shared/imagenet512/val/n02087394/ILSVRC2012_val_00043077.JPEG,-1,nan,nan,nan,nan,nan,28489
126,/home/projects/bagon/shared/imagenet512/val/n01532829/ILSVRC2012_val_00000873.JPEG,-1,nan,nan,nan,nan,nan,28602
127,/home/projects/bagon/shared/imagenet512/val/n03014705/ILSVRC2012_val_00001168.JPEG,-1,nan,nan,nan,nan,nan,28637
128,/home/projects/bagon/shared/imagenet512/val/n03967562/ILSVRC2012_val_00048703.JPEG,-1,nan,nan,nan,nan,nan,28667
129,/home/projects/bagon/shared/imagenet512/val/n04039381/ILSVRC2012_val_00029274.JPEG,-1,nan,nan,nan,nan,nan,28720
130,/home/projects/bagon/shared/imagenet512/val/n02074367/ILSVRC2012_val_00024932.JPEG,-1,nan,nan,nan,nan,nan,28721
131,/home/projects/bagon/shared/imagenet512/val/n02116738/ILSVRC2012_val_00007075.JPEG,-1,nan,nan,nan,nan,nan,28746
132,/home/projects/bagon/shared/imagenet512/val/n02236044/ILSVRC2012_val_00041950.JPEG,-1,nan,nan,nan,nan,nan,28758
133,/home/projects/bagon/shared/imagenet512/val/n04507155/ILSVRC2012_val_00038778.JPEG,-1,nan,nan,nan,nan,nan,28849
134,/home/projects/bagon/shared/imagenet512/val/n03720891/ILSVRC2012_val_00045870.JPEG,-1,nan,nan,nan,nan,nan,28998
135,/home/projects/bagon/shared/imagenet512/val/n04553703/ILSVRC2012_val_00010599.JPEG,-1,nan,nan,nan,nan,nan,29008
136,/home/projects/bagon/shared/imagenet512/val/n02090379/ILSVRC2012_val_00011113.JPEG,-1,nan,nan,nan,nan,nan,29011
137,/home/projects/bagon/shared/imagenet512/val/n02422699/ILSVRC2012_val_00007395.JPEG,-1,nan,nan,nan,nan,nan,29053
138,/home/projects/bagon/shared/imagenet512/val/n04238763/ILSVRC2012_val_00024829.JPEG,-1,nan,nan,nan,nan,nan,29111
139,/home/projects/bagon/shared/imagenet512/val/n03670208/ILSVRC2012_val_00034651.JPEG,-1,nan,nan,nan,nan,nan,29117
140,/home/projects/bagon/shared/imagenet512/val/n01580077/ILSVRC2012_val_00040412.JPEG,-1,nan,nan,nan,nan,nan,29122
141,/home/projects/bagon/shared/imagenet512/val/n02093754/ILSVRC2012_val_00044399.JPEG,-1,nan,nan,nan,nan,nan,29123
142,/home/projects/bagon/shared/imagenet512/val/n02105162/ILSVRC2012_val_00021991.JPEG,-1,nan,nan,nan,nan,nan,29126
143,/home/projects/bagon/shared/imagenet512/val/n04131690/ILSVRC2012_val_00041149.JPEG,-1,nan,nan,nan,nan,nan,29140
144,/home/projects/bagon/shared/imagenet512/val/n03481172/ILSVRC2012_val_00009914.JPEG,-1,nan,nan,nan,nan,nan,29171
145,/home/projects/bagon/shared/imagenet512/val/n02730930/ILSVRC2012_val_00040945.JPEG,-1,nan,nan,nan,nan,nan,29293
146,/home/projects/bagon/shared/imagenet512/val/n07695742/ILSVRC2012_val_00025414.JPEG,-1,nan,nan,nan,nan,nan,29317
147,/home/projects/bagon/shared/imagenet512/val/n02978881/ILSVRC2012_val_00000353.JPEG,-1,nan,nan,nan,nan,nan,29344
148,/home/projects/bagon/shared/imagenet512/val/n03496892/ILSVRC2012_val_00013315.JPEG,-1,nan,nan,nan,nan,nan,29361
149,/home/projects/bagon/shared/imagenet512/val/n04507155/ILSVRC2012_val_00013644.JPEG,-1,nan,nan,nan,nan,nan,29429
150,/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00048711.JPEG,-1,nan,nan,nan,nan,nan,29452
151,/home/projects/bagon/shared/imagenet512/val/n02058221/ILSVRC2012_val_00022688.JPEG,-1,nan,nan,nan,nan,nan,29476
152,/home/projects/bagon/shared/imagenet512/val/n07590611/ILSVRC2012_val_00022265.JPEG,-1,nan,nan,nan,nan,nan,29506
153,/home/projects/bagon/shared/imagenet512/val/n03958227/ILSVRC2012_val_00031510.JPEG,2,4.326912837364944,0.0002917817619163543,1.414098710837937,0.9867722290416379,0.04338166504857621,29546
