example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
121,/home/projects/bagon/shared/imagenet512/val/n02102480/ILSVRC2012_val_00019449.JPEG,195,1.6486889066873118,0.0009951406391337514,0.0876581831259035,0.6146459803349602,0.040177253971046545,30061
122,/home/projects/bagon/shared/imagenet512/val/n04487394/ILSVRC2012_val_00000479.JPEG,557,4.710317460936494,0.0009971652179956436,0.1602755179504325,0.8124052956769282,0.2367413571426073,30072
123,/home/projects/bagon/shared/imagenet512/val/n02085936/ILSVRC2012_val_00011805.JPEG,715,7.620086815790273,0.0009991897968575358,0.20313017232510303,0.9197972095423123,0.15599033777258842,30086
124,/home/projects/bagon/shared/imagenet512/val/n09256479/ILSVRC2012_val_00015661.JPEG,1056,3.8237358486512676,0.0009996660519391298,0.12518868243830292,0.34618492574532933,0.21744040183994373,30103
125,/home/projects/bagon/shared/imagenet512/val/n03935335/ILSVRC2012_val_00022426.JPEG,119,1.693271430907771,0.0009996660519391298,0.10826154025454493,0.7221889653495476,0.3626808080691759,30113
126,/home/projects/bagon/shared/imagenet512/val/n02807133/ILSVRC2012_val_00039882.JPEG,92,2.6477603749372065,0.0009990707039833069,0.14316891911576543,0.8970350466015335,0.20680195411920327,30149
127,/home/projects/bagon/shared/imagenet512/val/n03793489/ILSVRC2012_val_00040868.JPEG,335,0.8379469008650631,0.0009999042376875877,0.047499975573052126,0.14828830714678415,0.27005061644978257,30161
128,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00044036.JPEG,309,2.5986491818912327,0.0009995469590649009,0.10163418768977842,0.8443832812228826,0.3089760409036884,30258
129,/home/projects/bagon/shared/imagenet512/val/n07584110/ILSVRC2012_val_00033921.JPEG,787,5.557992651825771,0.0009970461251214147,0.1679455747293455,0.8397750102270992,0.2923940819788329,30269
130,/home/projects/bagon/shared/imagenet512/val/n02091635/ILSVRC2012_val_00000441.JPEG,933,6.309926910325885,0.0009996660519391298,0.1853582694099553,0.6122859810862014,0.17015866872261812,30276
131,/home/projects/bagon/shared/imagenet512/val/n04522168/ILSVRC2012_val_00039729.JPEG,1941,13.03540338401217,0.0009983561467379332,0.25196342162554947,0.7232728328167152,0.7098833383080764,30296
132,/home/projects/bagon/shared/imagenet512/val/n04041544/ILSVRC2012_val_00034712.JPEG,2356,21.707670286064968,0.0009991897968575358,0.3444736343654621,0.721936216845899,0.23413373702298565,30347
133,/home/projects/bagon/shared/imagenet512/val/n01784675/ILSVRC2012_val_00039704.JPEG,218,3.570894820964895,0.0009995469590649009,0.12769007419951386,0.8920234697984075,0.10960613879633287,30390
134,/home/projects/bagon/shared/imagenet512/val/n01698640/ILSVRC2012_val_00004106.JPEG,767,5.80627025605645,0.0009993088897317648,0.1804669268965131,0.7980418937546591,0.15194478585965027,30405
135,/home/projects/bagon/shared/imagenet512/val/n03014705/ILSVRC2012_val_00013294.JPEG,719,5.220611862954684,0.000998594332486391,0.16650216042615495,0.8073796759038163,0.5011402068857616,30425
136,/home/projects/bagon/shared/imagenet512/val/n06794110/ILSVRC2012_val_00008991.JPEG,561,10.106643651844934,0.0009982370538637042,0.21992237153034816,0.9131907782056762,0.16981808302465357,30430
137,/home/projects/bagon/shared/imagenet512/val/n03935335/ILSVRC2012_val_00012052.JPEG,162,14.16195532400161,0.0009952597320079803,0.1822315483451547,0.9905846701159597,0.21198135504298743,30496
138,/home/projects/bagon/shared/imagenet512/val/n04141327/ILSVRC2012_val_00027138.JPEG,1273,15.263759249006398,0.0009990707039833069,0.28587701486996564,0.9879795732632076,0.27728741507227395,30510
