2025-09-22 21:54:50,562 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03197337/ILSVRC2012_val_00029469.JPEG reached epsilon at step 37, loss sum: 12.4147, final loss: 0.00096464, weight distance: 0.0027
2025-09-22 21:54:53,274 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03131574/ILSVRC2012_val_00022199.JPEG reached epsilon at step 50, loss sum: 42.7621, final loss: 0.00087595, weight distance: 0.0037
2025-09-22 21:54:55,685 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04542943/ILSVRC2012_val_00015750.JPEG reached epsilon at step 43, loss sum: 150.1195, final loss: 0.00072050, weight distance: 0.0032
2025-09-22 21:54:58,811 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02219486/ILSVRC2012_val_00032504.JPEG reached epsilon at step 60, loss sum: 168.8799, final loss: 0.00076866, weight distance: 0.0045
2025-09-22 21:55:01,445 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03803284/ILSVRC2012_val_00001515.JPEG reached epsilon at step 47, loss sum: 72.1652, final loss: 0.00092649, weight distance: 0.0035
2025-09-22 21:55:04,389 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03207941/ILSVRC2012_val_00014622.JPEG reached epsilon at step 54, loss sum: 91.3283, final loss: 0.00082159, weight distance: 0.0039
2025-09-22 21:55:06,575 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03160309/ILSVRC2012_val_00015060.JPEG reached epsilon at step 36, loss sum: 84.4468, final loss: 0.00068569, weight distance: 0.0025
2025-09-22 21:55:09,933 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04591157/ILSVRC2012_val_00013769.JPEG reached epsilon at step 64, loss sum: 71.2841, final loss: 0.00096226, weight distance: 0.0046
2025-09-22 21:55:12,529 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02992529/ILSVRC2012_val_00026822.JPEG reached epsilon at step 46, loss sum: 64.5895, final loss: 0.00083685, weight distance: 0.0030
2025-09-22 21:55:15,257 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03045698/ILSVRC2012_val_00024111.JPEG reached epsilon at step 49, loss sum: 131.5010, final loss: 0.00089312, weight distance: 0.0036
2025-09-22 21:55:18,733 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03866082/ILSVRC2012_val_00034283.JPEG reached epsilon at step 67, loss sum: 181.0600, final loss: 0.00095415, weight distance: 0.0049
2025-09-22 21:55:21,440 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03903868/ILSVRC2012_val_00005095.JPEG reached epsilon at step 49, loss sum: 71.6254, final loss: 0.00096989, weight distance: 0.0036
2025-09-22 21:55:25,379 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04356056/ILSVRC2012_val_00012545.JPEG reached epsilon at step 78, loss sum: 152.5813, final loss: 0.00093985, weight distance: 0.0053
2025-09-22 21:55:27,718 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03642806/ILSVRC2012_val_00011923.JPEG reached epsilon at step 40, loss sum: 12.0072, final loss: 0.00096369, weight distance: 0.0031
2025-09-22 21:55:30,667 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02909870/ILSVRC2012_val_00007724.JPEG reached epsilon at step 54, loss sum: 107.6593, final loss: 0.00082970, weight distance: 0.0037
2025-09-22 21:55:33,338 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03125729/ILSVRC2012_val_00004363.JPEG reached epsilon at step 48, loss sum: 87.9182, final loss: 0.00087976, weight distance: 0.0032
2025-09-22 21:55:36,091 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03146219/ILSVRC2012_val_00028726.JPEG reached epsilon at step 50, loss sum: 104.3878, final loss: 0.00087452, weight distance: 0.0035
2025-09-22 21:55:38,514 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04357314/ILSVRC2012_val_00023485.JPEG reached epsilon at step 42, loss sum: 25.9529, final loss: 0.00087643, weight distance: 0.0031
2025-09-22 21:55:41,259 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02837789/ILSVRC2012_val_00015053.JPEG reached epsilon at step 51, loss sum: 17.2754, final loss: 0.00089169, weight distance: 0.0039
2025-09-22 21:55:43,718 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00022907.JPEG reached epsilon at step 44, loss sum: 28.7280, final loss: 0.00089216, weight distance: 0.0031
2025-09-22 21:55:46,915 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03372029/ILSVRC2012_val_00000140.JPEG reached epsilon at step 62, loss sum: 175.0886, final loss: 0.00093555, weight distance: 0.0046
2025-09-22 21:55:50,737 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02871525/ILSVRC2012_val_00040739.JPEG reached epsilon at step 77, loss sum: 121.0107, final loss: 0.00090837, weight distance: 0.0054
2025-09-22 21:55:54,066 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03710193/ILSVRC2012_val_00040946.JPEG reached epsilon at step 65, loss sum: 134.7131, final loss: 0.00082350, weight distance: 0.0048
2025-09-22 21:55:56,287 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03633091/ILSVRC2012_val_00006333.JPEG reached epsilon at step 36, loss sum: 16.0311, final loss: 0.00097418, weight distance: 0.0025
2025-09-22 21:55:58,627 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03218198/ILSVRC2012_val_00044648.JPEG reached epsilon at step 41, loss sum: 74.9131, final loss: 0.00096226, weight distance: 0.0026
2025-09-22 21:56:02,183 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02769748/ILSVRC2012_val_00019321.JPEG reached epsilon at step 70, loss sum: 206.3224, final loss: 0.00088310, weight distance: 0.0052
2025-09-22 21:56:04,491 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03443371/ILSVRC2012_val_00005887.JPEG reached epsilon at step 40, loss sum: 48.0009, final loss: 0.00089216, weight distance: 0.0027
2025-09-22 21:56:06,763 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02128757/ILSVRC2012_val_00019738.JPEG reached epsilon at step 39, loss sum: 25.1534, final loss: 0.00097656, weight distance: 0.0028
2025-09-22 21:56:10,070 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04370456/ILSVRC2012_val_00005163.JPEG reached epsilon at step 64, loss sum: 132.8869, final loss: 0.00096893, weight distance: 0.0047
2025-09-22 21:56:12,221 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02395406/ILSVRC2012_val_00046042.JPEG reached epsilon at step 36, loss sum: 50.5688, final loss: 0.00081444, weight distance: 0.0026
2025-09-22 21:56:14,680 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03793489/ILSVRC2012_val_00049330.JPEG reached epsilon at step 44, loss sum: 36.3904, final loss: 0.00095320, weight distance: 0.0032
2025-09-22 21:56:18,514 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02325366/ILSVRC2012_val_00000937.JPEG reached epsilon at step 77, loss sum: 35.2139, final loss: 0.00096416, weight distance: 0.0060
2025-09-22 21:56:21,686 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02916936/ILSVRC2012_val_00028143.JPEG reached epsilon at step 61, loss sum: 88.1961, final loss: 0.00087976, weight distance: 0.0046
2025-09-22 21:56:24,856 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04371430/ILSVRC2012_val_00015591.JPEG reached epsilon at step 61, loss sum: 92.5702, final loss: 0.00091362, weight distance: 0.0046
2025-09-22 21:56:28,909 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02130308/ILSVRC2012_val_00003773.JPEG reached epsilon at step 82, loss sum: 130.0212, final loss: 0.00090742, weight distance: 0.0059
2025-09-22 21:56:33,180 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04356056/ILSVRC2012_val_00032243.JPEG reached epsilon at step 86, loss sum: 151.5634, final loss: 0.00092983, weight distance: 0.0055
2025-09-22 21:56:35,407 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02797295/ILSVRC2012_val_00026437.JPEG reached epsilon at step 38, loss sum: 38.1560, final loss: 0.00097132, weight distance: 0.0027
2025-09-22 21:56:38,503 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01744401/ILSVRC2012_val_00037464.JPEG reached epsilon at step 59, loss sum: 52.0963, final loss: 0.00092983, weight distance: 0.0044
2025-09-22 21:56:41,344 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02268443/ILSVRC2012_val_00024612.JPEG reached epsilon at step 53, loss sum: 43.1223, final loss: 0.00096941, weight distance: 0.0038
2025-09-22 21:56:43,430 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07718472/ILSVRC2012_val_00025981.JPEG reached epsilon at step 35, loss sum: 32.7253, final loss: 0.00071812, weight distance: 0.0022
