example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,universal_difficulty_rank
148,/home/projects/bagon/shared/imagenet512/val/n03947888/ILSVRC2012_val_00023269.JPEG,196,19.912293434143066,0.0009975433349609375,0.06302490280425253,38476
149,/home/projects/bagon/shared/imagenet512/val/n03825788/ILSVRC2012_val_00039757.JPEG,373,30.45253086090088,0.00099945068359375,0.10765299997700895,38485
150,/home/projects/bagon/shared/imagenet512/val/n01817953/ILSVRC2012_val_00024592.JPEG,352,38.63175296783447,0.0009908676147460938,0.07480509730748357,38505
980,/home/projects/bagon/shared/imagenet512/val/n02749479/ILSVRC2012_val_00031231.JPEG,919,636.5029783248901,0.0009908676147460938,0.15063570401321655,45351
981,/home/projects/bagon/shared/imagenet512/val/n07714990/ILSVRC2012_val_00048012.JPEG,270,42.88578510284424,0.0009918212890625,0.08203886223675069,45357
151,/home/projects/bagon/shared/imagenet512/val/n03141823/ILSVRC2012_val_00025538.JPEG,408,78.83065700531006,0.0009927749633789062,0.07260134796994218,38509
982,/home/projects/bagon/shared/imagenet512/val/n01980166/ILSVRC2012_val_00023339.JPEG,163,75.96679306030273,0.0009794235229492188,0.08616672354259089,45367
152,/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00020381.JPEG,96,38.07413291931152,0.0009937286376953125,0.04670815350022432,38585
983,/home/projects/bagon/shared/imagenet512/val/n02097474/ILSVRC2012_val_00039212.JPEG,338,23.249635696411133,0.0009918212890625,0.08901208714756971,45368
153,/home/projects/bagon/shared/imagenet512/val/n03065424/ILSVRC2012_val_00046331.JPEG,328,5.230920791625977,0.000995635986328125,0.07173131819037447,38634
984,/home/projects/bagon/shared/imagenet512/val/n03666591/ILSVRC2012_val_00009293.JPEG,250,234.2761173248291,0.000988006591796875,0.10295284163398442,45382
985,/home/projects/bagon/shared/imagenet512/val/n03527444/ILSVRC2012_val_00027822.JPEG,320,172.23388195037842,0.0009984970092773438,0.11226694946511857,45383
154,/home/projects/bagon/shared/imagenet512/val/n02835271/ILSVRC2012_val_00026292.JPEG,651,32.52645969390869,0.00099945068359375,0.1433755628221845,38733
986,/home/projects/bagon/shared/imagenet512/val/n02892767/ILSVRC2012_val_00047165.JPEG,322,167.26446914672852,0.0009965896606445312,0.08633904980389846,45386
155,/home/projects/bagon/shared/imagenet512/val/n07745940/ILSVRC2012_val_00048023.JPEG,254,60.981292724609375,0.0009937286376953125,0.07550794490362359,38759
987,/home/projects/bagon/shared/imagenet512/val/n03709823/ILSVRC2012_val_00012321.JPEG,359,76.26211547851562,0.0009937286376953125,0.11434581301436601,45389
156,/home/projects/bagon/shared/imagenet512/val/n02883205/ILSVRC2012_val_00047612.JPEG,378,68.46560478210449,0.0009984970092773438,0.09701134516297595,38761
157,/home/projects/bagon/shared/imagenet512/val/n02730930/ILSVRC2012_val_00027370.JPEG,330,77.16266250610352,0.0009927749633789062,0.09102519268116743,38792
988,/home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00038337.JPEG,622,62.04837703704834,0.000995635986328125,0.1633899807357092,45397
158,/home/projects/bagon/shared/imagenet512/val/n03197337/ILSVRC2012_val_00041530.JPEG,417,151.89892196655273,0.0009946823120117188,0.0938308505515595,38850
989,/home/projects/bagon/shared/imagenet512/val/n02098413/ILSVRC2012_val_00030660.JPEG,549,45.08843517303467,0.0009975433349609375,0.1170714381565387,45401
159,/home/projects/bagon/shared/imagenet512/val/n09332890/ILSVRC2012_val_00008757.JPEG,292,73.48277473449707,0.0009975433349609375,0.08424508258675921,38854
990,/home/projects/bagon/shared/imagenet512/val/n03710721/ILSVRC2012_val_00029807.JPEG,616,28.928794860839844,0.0009975433349609375,0.11793603932899202,45402
160,/home/projects/bagon/shared/imagenet512/val/n03950228/ILSVRC2012_val_00005609.JPEG,765,75.94622325897217,0.0009927749633789062,0.1438234448303488,38921
991,/home/projects/bagon/shared/imagenet512/val/n02107574/ILSVRC2012_val_00034266.JPEG,499,57.31933879852295,0.000995635986328125,0.14021014802035225,45406
161,/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00000518.JPEG,374,127.82053279876709,0.000995635986328125,0.09382385650185213,38947
992,/home/projects/bagon/shared/imagenet512/val/n04275548/ILSVRC2012_val_00009763.JPEG,328,42.583319664001465,0.0009984970092773438,0.05763836550040322,45417
162,/home/projects/bagon/shared/imagenet512/val/n02058221/ILSVRC2012_val_00000492.JPEG,383,106.71287155151367,0.0009984970092773438,0.08119712290538712,38996
993,/home/projects/bagon/shared/imagenet512/val/n02676566/ILSVRC2012_val_00044937.JPEG,498,30.894086837768555,0.0009937286376953125,0.09870072847069035,45419
163,/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00021430.JPEG,181,307.17492961883545,0.0009918212890625,0.07350535390796932,39016
994,/home/projects/bagon/shared/imagenet512/val/n03764736/ILSVRC2012_val_00013680.JPEG,278,93.49851989746094,0.00099945068359375,0.09572089851384726,45426
995,/home/projects/bagon/shared/imagenet512/val/n04355933/ILSVRC2012_val_00024618.JPEG,605,46.22235107421875,0.000995635986328125,0.12813328152251993,45437
996,/home/projects/bagon/shared/imagenet512/val/n02102318/ILSVRC2012_val_00026540.JPEG,480,84.32475852966309,0.0009965896606445312,0.11205429149887379,45456
997,/home/projects/bagon/shared/imagenet512/val/n02974003/ILSVRC2012_val_00015230.JPEG,772,78.97451114654541,0.0009975433349609375,0.14170281372078322,45463
998,/home/projects/bagon/shared/imagenet512/val/n02091831/ILSVRC2012_val_00027810.JPEG,372,71.64739418029785,0.0009984970092773438,0.08710115820078691,45464
999,/home/projects/bagon/shared/imagenet512/val/n04152593/ILSVRC2012_val_00041664.JPEG,831,90.75992393493652,0.0009984970092773438,0.1872539810580009,45476
1000,/home/projects/bagon/shared/imagenet512/val/n03983396/ILSVRC2012_val_00008437.JPEG,446,85.36233234405518,0.0009975433349609375,0.11657618863624696,45481
1001,/home/projects/bagon/shared/imagenet512/val/n04336792/ILSVRC2012_val_00016751.JPEG,306,160.70998764038086,0.0009870529174804688,0.0783056729829468,45503
164,/home/projects/bagon/shared/imagenet512/val/n04026417/ILSVRC2012_val_00045888.JPEG,3819,6856.411691188812,0.0009684562683105469,0.1434497109112046,39034
1002,/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00010971.JPEG,215,158.82806205749512,0.000988006591796875,0.07404586963774726,45509
165,/home/projects/bagon/shared/imagenet512/val/n03775546/ILSVRC2012_val_00048704.JPEG,404,13.55906867980957,0.0009965896606445312,0.10664448957605417,39066
1003,/home/projects/bagon/shared/imagenet512/val/n02096177/ILSVRC2012_val_00048476.JPEG,443,54.53286266326904,0.0009984970092773438,0.10954139446837562,45516
166,/home/projects/bagon/shared/imagenet512/val/n04325704/ILSVRC2012_val_00038229.JPEG,216,43.28128623962402,0.0009965896606445312,0.07890182590513148,39127
1004,/home/projects/bagon/shared/imagenet512/val/n03065424/ILSVRC2012_val_00007436.JPEG,189,18.95420742034912,0.0009984970092773438,0.08079110164874424,45520
1005,/home/projects/bagon/shared/imagenet512/val/n02870880/ILSVRC2012_val_00040682.JPEG,446,185.89173984527588,0.0009965896606445312,0.12022235105988309,45529
167,/home/projects/bagon/shared/imagenet512/val/n09428293/ILSVRC2012_val_00015471.JPEG,846,50.12766647338867,0.0009889602661132812,0.16387641173655215,39165
1006,/home/projects/bagon/shared/imagenet512/val/n13133613/ILSVRC2012_val_00025296.JPEG,479,46.9125280380249,0.0009860992431640625,0.16489446628236917,45537
168,/home/projects/bagon/shared/imagenet512/val/n01491361/ILSVRC2012_val_00047326.JPEG,385,60.4832181930542,0.0009946823120117188,0.08650030677948148,39180
1007,/home/projects/bagon/shared/imagenet512/val/n02870880/ILSVRC2012_val_00006458.JPEG,479,219.733717918396,0.0009946823120117188,0.13518694425937527,45560
169,/home/projects/bagon/shared/imagenet512/val/n04560804/ILSVRC2012_val_00024412.JPEG,572,155.65014934539795,0.000995635986328125,0.13152795838071416,39182
1008,/home/projects/bagon/shared/imagenet512/val/n03724870/ILSVRC2012_val_00046920.JPEG,583,198.15636348724365,0.0009946823120117188,0.09631479166004836,45561
1009,/home/projects/bagon/shared/imagenet512/val/n04389033/ILSVRC2012_val_00017065.JPEG,324,26.35834503173828,0.00099945068359375,0.0961027664279413,45584
170,/home/projects/bagon/shared/imagenet512/val/n01756291/ILSVRC2012_val_00028598.JPEG,465,53.6486120223999,0.0009975433349609375,0.15997499697447015,39210
171,/home/projects/bagon/shared/imagenet512/val/n02085620/ILSVRC2012_val_00029289.JPEG,287,22.610560417175293,0.0009946823120117188,0.08733046605247427,39223
172,/home/projects/bagon/shared/imagenet512/val/n07579787/ILSVRC2012_val_00021811.JPEG,230,58.895323753356934,0.00099945068359375,0.0938314670344545,39254
1010,/home/projects/bagon/shared/imagenet512/val/n01807496/ILSVRC2012_val_00021090.JPEG,768,78.27005958557129,0.0009975433349609375,0.117599565577242,45594
173,/home/projects/bagon/shared/imagenet512/val/n04505470/ILSVRC2012_val_00025109.JPEG,538,143.86518573760986,0.0009965896606445312,0.14622710278078693,39272
1011,/home/projects/bagon/shared/imagenet512/val/n04026417/ILSVRC2012_val_00030223.JPEG,570,127.48833179473877,0.00099945068359375,0.15586458728245067,45599
174,/home/projects/bagon/shared/imagenet512/val/n04065272/ILSVRC2012_val_00002745.JPEG,391,40.112083435058594,0.0009937286376953125,0.10045321042016907,39305
1012,/home/projects/bagon/shared/imagenet512/val/n04376876/ILSVRC2012_val_00027991.JPEG,327,357.63187980651855,0.000995635986328125,0.08497515668366008,45603
175,/home/projects/bagon/shared/imagenet512/val/n04008634/ILSVRC2012_val_00018888.JPEG,612,44.06661796569824,0.0009899139404296875,0.16782764050103888,39311
1013,/home/projects/bagon/shared/imagenet512/val/n07747607/ILSVRC2012_val_00021528.JPEG,590,248.09579181671143,0.000995635986328125,0.15900375319820248,45604
176,/home/projects/bagon/shared/imagenet512/val/n03884397/ILSVRC2012_val_00018337.JPEG,192,117.85527420043945,0.00099945068359375,0.07716441787940087,39349
1014,/home/projects/bagon/shared/imagenet512/val/n04612504/ILSVRC2012_val_00040974.JPEG,469,41.10232448577881,0.0009984970092773438,0.12338321685495894,45611
177,/home/projects/bagon/shared/imagenet512/val/n02128385/ILSVRC2012_val_00040100.JPEG,662,49.330101013183594,0.0009975433349609375,0.12414955477077115,39355
1015,/home/projects/bagon/shared/imagenet512/val/n02107312/ILSVRC2012_val_00040747.JPEG,351,173.84573936462402,0.0009965896606445312,0.08976530638770236,45618
178,/home/projects/bagon/shared/imagenet512/val/n01694178/ILSVRC2012_val_00007701.JPEG,194,46.90076160430908,0.0009927749633789062,0.07566975989757332,39583
179,/home/projects/bagon/shared/imagenet512/val/n04330267/ILSVRC2012_val_00011852.JPEG,131,69.64947032928467,0.000988006591796875,0.06361094083081227,39610
1016,/home/projects/bagon/shared/imagenet512/val/n02124075/ILSVRC2012_val_00024000.JPEG,396,32.9485387802124,0.0009927749633789062,0.0768052834935342,45625
1017,/home/projects/bagon/shared/imagenet512/val/n04120489/ILSVRC2012_val_00026868.JPEG,452,62.459707260131836,0.00099945068359375,0.08890333528224358,45630
180,/home/projects/bagon/shared/imagenet512/val/n03496892/ILSVRC2012_val_00014167.JPEG,451,21.085533142089844,0.0009975433349609375,0.08230831574100389,39635
181,/home/projects/bagon/shared/imagenet512/val/n03041632/ILSVRC2012_val_00000564.JPEG,203,80.64393424987793,0.0009984970092773438,0.07496162665649407,39653
1018,/home/projects/bagon/shared/imagenet512/val/n02895154/ILSVRC2012_val_00037025.JPEG,450,84.91585922241211,0.00099945068359375,0.13500027196968567,45631
182,/home/projects/bagon/shared/imagenet512/val/n09193705/ILSVRC2012_val_00023497.JPEG,172,25.671568870544434,0.000995635986328125,0.07585600938219174,39664
1019,/home/projects/bagon/shared/imagenet512/val/n03495258/ILSVRC2012_val_00009425.JPEG,439,306.7132844924927,0.0009908676147460938,0.09913289190480089,45632
183,/home/projects/bagon/shared/imagenet512/val/n03976657/ILSVRC2012_val_00045738.JPEG,315,68.65327548980713,0.000995635986328125,0.09948634527984593,39674
1020,/home/projects/bagon/shared/imagenet512/val/n04325704/ILSVRC2012_val_00045762.JPEG,283,104.18703651428223,0.0009984970092773438,0.1042764154104795,45636
184,/home/projects/bagon/shared/imagenet512/val/n03623198/ILSVRC2012_val_00042349.JPEG,469,92.38381385803223,0.0009965896606445312,0.0683031018272111,39683
185,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00023834.JPEG,428,158.55785274505615,0.0009984970092773438,0.10335667338721209,39688
1021,/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00043603.JPEG,787,151.7401704788208,0.0009975433349609375,0.09412193058811816,45640
186,/home/projects/bagon/shared/imagenet512/val/n03133878/ILSVRC2012_val_00029502.JPEG,272,149.51835536956787,0.0009975433349609375,0.07929981615328334,39698
1022,/home/projects/bagon/shared/imagenet512/val/n07584110/ILSVRC2012_val_00021669.JPEG,404,25.972566604614258,0.0009937286376953125,0.09388850607812146,45655
187,/home/projects/bagon/shared/imagenet512/val/n03661043/ILSVRC2012_val_00020329.JPEG,332,35.48948097229004,0.0009984970092773438,0.09336917147548252,39705
188,/home/projects/bagon/shared/imagenet512/val/n03840681/ILSVRC2012_val_00037751.JPEG,206,91.5268087387085,0.0009975433349609375,0.07176756086624266,39738
1023,/home/projects/bagon/shared/imagenet512/val/n03249569/ILSVRC2012_val_00044932.JPEG,286,26.017136573791504,0.00099945068359375,0.08086498849040373,45657
1024,/home/projects/bagon/shared/imagenet512/val/n02910353/ILSVRC2012_val_00017543.JPEG,328,376.66407585144043,0.0009975433349609375,0.09192164326465298,45659
189,/home/projects/bagon/shared/imagenet512/val/n13052670/ILSVRC2012_val_00034099.JPEG,487,102.55891036987305,0.000995635986328125,0.10399582327812021,39744
1025,/home/projects/bagon/shared/imagenet512/val/n02107908/ILSVRC2012_val_00030786.JPEG,453,251.30851554870605,0.0009918212890625,0.14391053036426196,45666
190,/home/projects/bagon/shared/imagenet512/val/n04461696/ILSVRC2012_val_00008483.JPEG,267,9.715316772460938,0.0009918212890625,0.08939871701387864,39761
1026,/home/projects/bagon/shared/imagenet512/val/n03724870/ILSVRC2012_val_00008913.JPEG,280,294.00363636016846,0.000988006591796875,0.11472994512543098,45675
191,/home/projects/bagon/shared/imagenet512/val/n02939185/ILSVRC2012_val_00025808.JPEG,359,30.85417938232422,0.0009899139404296875,0.08563266814764549,39812
192,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00042838.JPEG,182,5.283896446228027,0.0009937286376953125,0.050251553007117165,39867
193,/home/projects/bagon/shared/imagenet512/val/n02906734/ILSVRC2012_val_00008097.JPEG,214,117.81143474578857,0.000988006591796875,0.07391774171217991,39932
1027,/home/projects/bagon/shared/imagenet512/val/n02087046/ILSVRC2012_val_00004717.JPEG,560,219.09908390045166,0.0009899139404296875,0.17067491818204844,45678
194,/home/projects/bagon/shared/imagenet512/val/n03967562/ILSVRC2012_val_00024276.JPEG,186,153.91263580322266,0.0009984970092773438,0.06575642553250872,39974
1028,/home/projects/bagon/shared/imagenet512/val/n04251144/ILSVRC2012_val_00045219.JPEG,235,165.806303024292,0.0009965896606445312,0.09966799350901924,45690
195,/home/projects/bagon/shared/imagenet512/val/n01729977/ILSVRC2012_val_00035576.JPEG,458,31.707130432128906,0.0009975433349609375,0.11484559872630214,40005
196,/home/projects/bagon/shared/imagenet512/val/n03995372/ILSVRC2012_val_00000589.JPEG,299,291.4224224090576,0.0009946823120117188,0.10016275411947191,40009
1029,/home/projects/bagon/shared/imagenet512/val/n04536866/ILSVRC2012_val_00027728.JPEG,848,264.62364292144775,0.0009984970092773438,0.15443398158379906,45699
1030,/home/projects/bagon/shared/imagenet512/val/n03452741/ILSVRC2012_val_00029142.JPEG,357,94.76756477355957,0.00099945068359375,0.08456371129861866,45700
197,/home/projects/bagon/shared/imagenet512/val/n03372029/ILSVRC2012_val_00008540.JPEG,678,659.142560005188,0.0009946823120117188,0.1403262419501077,40012
1031,/home/projects/bagon/shared/imagenet512/val/n02115641/ILSVRC2012_val_00004372.JPEG,408,391.31003189086914,0.0009975433349609375,0.09911824806986547,45721
198,/home/projects/bagon/shared/imagenet512/val/n03124170/ILSVRC2012_val_00013839.JPEG,781,102.0984468460083,0.00099945068359375,0.10431866058153731,40017
1032,/home/projects/bagon/shared/imagenet512/val/n04392985/ILSVRC2012_val_00006037.JPEG,758,161.03271293640137,0.00099945068359375,0.2431023307256236,45727
199,/home/projects/bagon/shared/imagenet512/val/n03658185/ILSVRC2012_val_00045471.JPEG,503,86.36514186859131,0.0009965896606445312,0.11846286640599181,40020
200,/home/projects/bagon/shared/imagenet512/val/n03529860/ILSVRC2012_val_00016585.JPEG,327,16.64350700378418,0.00099945068359375,0.10115369750537839,40096
1033,/home/projects/bagon/shared/imagenet512/val/n02169497/ILSVRC2012_val_00025729.JPEG,445,124.27011489868164,0.0009927749633789062,0.11961839295696601,45728
201,/home/projects/bagon/shared/imagenet512/val/n03249569/ILSVRC2012_val_00006656.JPEG,384,268.0415782928467,0.0009965896606445312,0.12346892826483769,40177
1034,/home/projects/bagon/shared/imagenet512/val/n03908714/ILSVRC2012_val_00034235.JPEG,328,140.69066429138184,0.0009937286376953125,0.1019660930302547,45739
1035,/home/projects/bagon/shared/imagenet512/val/n02815834/ILSVRC2012_val_00002035.JPEG,397,74.8668327331543,0.00099945068359375,0.1016327403478981,45756
202,/home/projects/bagon/shared/imagenet512/val/n03866082/ILSVRC2012_val_00005872.JPEG,590,94.11761665344238,0.0009908676147460938,0.16526407974220755,40182
203,/home/projects/bagon/shared/imagenet512/val/n01796340/ILSVRC2012_val_00040103.JPEG,190,23.02707004547119,0.0009918212890625,0.055118726670440495,40276
1036,/home/projects/bagon/shared/imagenet512/val/n03452741/ILSVRC2012_val_00012805.JPEG,389,45.995306968688965,0.0009946823120117188,0.12574134415772073,45772
1037,/home/projects/bagon/shared/imagenet512/val/n04326547/ILSVRC2012_val_00017530.JPEG,208,35.05765914916992,0.0009937286376953125,0.07719210634344924,45788
204,/home/projects/bagon/shared/imagenet512/val/n02102973/ILSVRC2012_val_00013759.JPEG,284,22.020977020263672,0.0009899139404296875,0.07003224123343102,40364
1038,/home/projects/bagon/shared/imagenet512/val/n02825657/ILSVRC2012_val_00018151.JPEG,499,33.109559059143066,0.0009975433349609375,0.12762571208344925,45794
205,/home/projects/bagon/shared/imagenet512/val/n02113712/ILSVRC2012_val_00026547.JPEG,683,84.71171760559082,0.000988006591796875,0.14993010984888763,40369
1039,/home/projects/bagon/shared/imagenet512/val/n04604644/ILSVRC2012_val_00037279.JPEG,231,228.15884590148926,0.00099945068359375,0.11771713547591867,45796
1040,/home/projects/bagon/shared/imagenet512/val/n04596742/ILSVRC2012_val_00008899.JPEG,290,79.47596836090088,0.00099945068359375,0.09229503964146556,45797
206,/home/projects/bagon/shared/imagenet512/val/n02097130/ILSVRC2012_val_00042201.JPEG,512,84.02081871032715,0.0009937286376953125,0.11782699008157767,40438
207,/home/projects/bagon/shared/imagenet512/val/n04141975/ILSVRC2012_val_00044791.JPEG,164,85.39844131469727,0.0009927749633789062,0.06215349248243212,40474
208,/home/projects/bagon/shared/imagenet512/val/n03483316/ILSVRC2012_val_00046673.JPEG,300,138.35906219482422,0.00099945068359375,0.09804321187578068,40499
1041,/home/projects/bagon/shared/imagenet512/val/n04008634/ILSVRC2012_val_00000468.JPEG,784,116.37472248077393,0.0009984970092773438,0.19026353711230604,45822
209,/home/projects/bagon/shared/imagenet512/val/n03803284/ILSVRC2012_val_00027336.JPEG,170,28.683676719665527,0.0009918212890625,0.058129488712650945,40514
1042,/home/projects/bagon/shared/imagenet512/val/n04136333/ILSVRC2012_val_00033983.JPEG,317,42.750081062316895,0.0009946823120117188,0.07795139965154022,45825
210,/home/projects/bagon/shared/imagenet512/val/n01824575/ILSVRC2012_val_00018318.JPEG,246,32.59631156921387,0.0009965896606445312,0.06327494437683577,40580
211,/home/projects/bagon/shared/imagenet512/val/n02219486/ILSVRC2012_val_00014966.JPEG,222,140.7710428237915,0.0009975433349609375,0.08292359964975266,40713
1043,/home/projects/bagon/shared/imagenet512/val/n03095699/ILSVRC2012_val_00043479.JPEG,414,12.075236320495605,0.0009975433349609375,0.09062887878889957,45841
212,/home/projects/bagon/shared/imagenet512/val/n04389033/ILSVRC2012_val_00048799.JPEG,362,22.91042423248291,0.0009975433349609375,0.10020348586922895,40729
213,/home/projects/bagon/shared/imagenet512/val/n03944341/ILSVRC2012_val_00028761.JPEG,270,385.7922592163086,0.0009860992431640625,0.10681425549297605,40814
214,/home/projects/bagon/shared/imagenet512/val/n03680355/ILSVRC2012_val_00034238.JPEG,381,72.80962657928467,0.0009965896606445312,0.09501213396602187,40850
1044,/home/projects/bagon/shared/imagenet512/val/n03498962/ILSVRC2012_val_00047210.JPEG,1114,1523.4177255630493,0.0009899139404296875,0.2053144916183565,45850
215,/home/projects/bagon/shared/imagenet512/val/n01748264/ILSVRC2012_val_00049448.JPEG,322,12.342823028564453,0.00099945068359375,0.07300141799148259,40863
1045,/home/projects/bagon/shared/imagenet512/val/n04254777/ILSVRC2012_val_00013213.JPEG,190,32.2098331451416,0.0009975433349609375,0.056325367020617266,45864
216,/home/projects/bagon/shared/imagenet512/val/n03089624/ILSVRC2012_val_00015302.JPEG,436,100.73701477050781,0.000995635986328125,0.0918439096178985,40873
217,/home/projects/bagon/shared/imagenet512/val/n03814639/ILSVRC2012_val_00013194.JPEG,230,34.961172103881836,0.00099945068359375,0.068993167987901,40890
218,/home/projects/bagon/shared/imagenet512/val/n04162706/ILSVRC2012_val_00032515.JPEG,163,34.98873710632324,0.0009975433349609375,0.047696959192981295,40905
1046,/home/projects/bagon/shared/imagenet512/val/n01729977/ILSVRC2012_val_00007710.JPEG,931,53.22228527069092,0.0009965896606445312,0.1437594954583058,45878
1047,/home/projects/bagon/shared/imagenet512/val/n02871525/ILSVRC2012_val_00013599.JPEG,340,56.079986572265625,0.00099945068359375,0.09883628686275928,45899
219,/home/projects/bagon/shared/imagenet512/val/n02095570/ILSVRC2012_val_00036793.JPEG,435,148.9733543395996,0.0009918212890625,0.1329537395893749,40908
220,/home/projects/bagon/shared/imagenet512/val/n04596742/ILSVRC2012_val_00007451.JPEG,292,66.01089572906494,0.000995635986328125,0.10693650106442008,41098
1048,/home/projects/bagon/shared/imagenet512/val/n02114367/ILSVRC2012_val_00043363.JPEG,539,153.76020622253418,0.0009965896606445312,0.16255758239676016,45902
1049,/home/projects/bagon/shared/imagenet512/val/n03793489/ILSVRC2012_val_00000803.JPEG,286,253.80149364471436,0.000980377197265625,0.10646505703865007,45924
221,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00047337.JPEG,438,23.62346076965332,0.00099945068359375,0.08764330407130098,41103
1050,/home/projects/bagon/shared/imagenet512/val/n04592741/ILSVRC2012_val_00036435.JPEG,363,69.90318870544434,0.0009975433349609375,0.1303628207248819,45933
1051,/home/projects/bagon/shared/imagenet512/val/n04229816/ILSVRC2012_val_00033073.JPEG,228,9.980939865112305,0.0009937286376953125,0.057804308051345135,45934
222,/home/projects/bagon/shared/imagenet512/val/n02087394/ILSVRC2012_val_00037577.JPEG,479,106.96896362304688,0.0009984970092773438,0.12607068796930065,41243
1052,/home/projects/bagon/shared/imagenet512/val/n03627232/ILSVRC2012_val_00002377.JPEG,547,719.675705909729,0.0009946823120117188,0.14153010921019016,45942
223,/home/projects/bagon/shared/imagenet512/val/n03400231/ILSVRC2012_val_00049474.JPEG,467,11.441678047180176,0.0009946823120117188,0.09230487065821129,41308
224,/home/projects/bagon/shared/imagenet512/val/n04371774/ILSVRC2012_val_00035329.JPEG,254,155.23326778411865,0.0009899139404296875,0.08501441616716209,41372
1053,/home/projects/bagon/shared/imagenet512/val/n01753488/ILSVRC2012_val_00033125.JPEG,673,58.74454689025879,0.0009984970092773438,0.19879392326872472,45945
225,/home/projects/bagon/shared/imagenet512/val/n02504458/ILSVRC2012_val_00047534.JPEG,378,31.523491859436035,0.0009984970092773438,0.09239666145609655,41399
1054,/home/projects/bagon/shared/imagenet512/val/n04004767/ILSVRC2012_val_00008544.JPEG,483,155.32565212249756,0.0009927749633789062,0.13748423741350382,45965
226,/home/projects/bagon/shared/imagenet512/val/n02814860/ILSVRC2012_val_00002527.JPEG,519,94.15262603759766,0.000995635986328125,0.12261935469270024,41424
227,/home/projects/bagon/shared/imagenet512/val/n01496331/ILSVRC2012_val_00042751.JPEG,277,334.7683439254761,0.0009946823120117188,0.10045981908769074,41440
1055,/home/projects/bagon/shared/imagenet512/val/n02107574/ILSVRC2012_val_00007071.JPEG,582,222.32605457305908,0.000995635986328125,0.09387334027925649,45981
1056,/home/projects/bagon/shared/imagenet512/val/n02776631/ILSVRC2012_val_00014946.JPEG,271,402.59214305877686,0.0009851455688476562,0.10218957996616135,45983
228,/home/projects/bagon/shared/imagenet512/val/n03291819/ILSVRC2012_val_00038803.JPEG,514,269.19398975372314,0.0009927749633789062,0.12257927921415591,41441
1057,/home/projects/bagon/shared/imagenet512/val/n04081281/ILSVRC2012_val_00022454.JPEG,235,78.18782234191895,0.0009946823120117188,0.0681407567166952,46021
1058,/home/projects/bagon/shared/imagenet512/val/n02871525/ILSVRC2012_val_00041323.JPEG,496,65.71119022369385,0.00099945068359375,0.11701541154574445,46034
229,/home/projects/bagon/shared/imagenet512/val/n03733805/ILSVRC2012_val_00027672.JPEG,553,99.57073974609375,0.0009975433349609375,0.14235996810523296,41497
1059,/home/projects/bagon/shared/imagenet512/val/n01682714/ILSVRC2012_val_00015721.JPEG,301,49.70169639587402,0.0009975433349609375,0.14341031639497506,46041
230,/home/projects/bagon/shared/imagenet512/val/n02089867/ILSVRC2012_val_00044513.JPEG,484,67.85945892333984,0.0009984970092773438,0.11454431499418516,41521
1060,/home/projects/bagon/shared/imagenet512/val/n02769748/ILSVRC2012_val_00042967.JPEG,415,167.97789001464844,0.000995635986328125,0.10272504131383271,46048
231,/home/projects/bagon/shared/imagenet512/val/n02123159/ILSVRC2012_val_00014860.JPEG,251,86.43152141571045,0.0009937286376953125,0.09767957242257592,41626
1061,/home/projects/bagon/shared/imagenet512/val/n02100877/ILSVRC2012_val_00039863.JPEG,542,29.013367652893066,0.0009965896606445312,0.13892737650021994,46049
232,/home/projects/bagon/shared/imagenet512/val/n01883070/ILSVRC2012_val_00032499.JPEG,601,963.5198860168457,0.0009937286376953125,0.13860961538139688,41747
1062,/home/projects/bagon/shared/imagenet512/val/n01740131/ILSVRC2012_val_00043843.JPEG,305,59.62858486175537,0.0009889602661132812,0.10881403857598945,46050
233,/home/projects/bagon/shared/imagenet512/val/n02099601/ILSVRC2012_val_00031731.JPEG,513,60.096604347229004,0.0009918212890625,0.11268181138924027,41766
1063,/home/projects/bagon/shared/imagenet512/val/n02109961/ILSVRC2012_val_00039381.JPEG,592,102.01714992523193,0.0009946823120117188,0.15911701183978325,46057
1064,/home/projects/bagon/shared/imagenet512/val/n02087046/ILSVRC2012_val_00007511.JPEG,243,32.28812217712402,0.0009965896606445312,0.06001183757929029,46058
1065,/home/projects/bagon/shared/imagenet512/val/n04372370/ILSVRC2012_val_00044588.JPEG,206,206.53544425964355,0.000988006591796875,0.08914863332535507,46064
234,/home/projects/bagon/shared/imagenet512/val/n03658185/ILSVRC2012_val_00011481.JPEG,901,79.7985200881958,0.0009889602661132812,0.10238799822048249,41823
1066,/home/projects/bagon/shared/imagenet512/val/n02326432/ILSVRC2012_val_00038132.JPEG,514,18.95992088317871,0.0009965896606445312,0.12428494984284237,46072
